Duration,Protocol,Packets,Total Bytes,Labels
2024.985840,1,10,856,1
0.000325,2,2,400,2
0.000312,2,2,400,2
0.017835,1,7,478,2
0.000240,2,2,240,2
0.018141,2,2,261,2
20.752996,1,14,2852,2
0.056930,2,2,316,2
0.001804,2,2,481,2
114.938148,1,10,1671,2
0.000334,2,2,284,2
0.000433,2,2,449,2
114.931564,1,19,12587,2
0.000327,2,2,244,2
0.000379,2,2,280,2
0.229754,1,10,1219,2
0.000359,2,2,400,2
0.000326,2,2,400,2
0.018156,1,7,478,2
0.000393,2,2,400,2
0.000492,2,2,400,2
0.017971,1,6,412,2
0.000169,2,2,210,2
0.267015,1,15,2044,2
0.296422,1,16,2649,2
0.433806,1,15,2064,2
0.873089,1,16,2649,2
0.281843,1,16,2677,2
0.278908,1,16,2677,2
0.000482,2,2,400,2
0.000407,2,2,400,2
0.018142,1,7,478,2
0.000307,2,2,244,2
0.000378,2,2,280,2
0.202490,1,10,1219,2
0.000361,2,2,400,2
0.000352,2,2,400,2
0.018329,1,6,412,2
0.000344,2,2,400,2
0.000287,2,2,400,2
0.017924,1,6,412,2
2210.008545,1,6,370,1
0.000491,2,2,400,2
0.000410,2,2,400,2
0.018201,1,6,412,2
0.000311,2,2,244,2
0.000443,2,2,280,2
0.231658,1,10,1219,2
0.000413,2,2,400,2
0.000450,2,2,400,2
0.018209,1,6,412,2
0.000404,2,2,400,2
0.000434,2,2,400,2
0.020385,1,6,412,2
0.000313,2,2,244,2
0.000227,2,2,426,2
0.000605,2,2,240,2
0.000464,2,2,582,2
240.072845,1,20,2977,2
19.920349,1,6,412,2
0.000295,2,2,207,2
249.935791,1,187,139788,2
19.921110,1,6,412,2
19.919834,1,6,412,2
0.000178,2,2,218,2
0.000277,2,2,207,2
0.000332,2,2,400,2
0.000322,2,2,309,2
0.000400,2,2,190,2
0.010324,2,2,256,2
0.010383,2,2,200,2
0.000399,2,2,190,2
0.000330,2,2,372,2
0.000302,2,2,227,2
0.000372,2,2,377,2
0.000292,2,2,229,2
0.000339,2,2,571,2
0.020474,2,2,268,2
0.000317,2,2,200,2
0.000366,2,2,438,2
0.000336,2,2,334,2
0.241057,2,2,150,2
0.000315,2,2,229,2
0.000419,2,2,571,2
0.019798,2,2,238,2
0.000403,2,2,610,2
0.000243,2,2,223,2
0.000385,2,2,565,2
0.000306,2,2,263,2
0.000404,2,2,605,2
0.000167,2,2,234,2
0.000402,2,2,576,2
0.000444,2,2,404,2
0.000254,2,2,206,2
0.000059,2,2,232,2
0.000276,2,2,324,2
0.000415,2,2,206,2
0.000296,2,2,308,2
0.151489,2,2,303,2
0.316143,2,2,233,2
0.238051,2,2,150,2
0.002010,2,2,455,2
0.265531,2,2,254,2
0.238274,2,2,150,2
249.134399,1,23,3645,2
0.109296,2,2,251,2
0.140198,2,2,255,2
0.020377,2,2,266,2
0.000407,2,2,368,2
0.202853,2,2,300,2
0.237223,2,2,150,2
0.135598,2,2,266,2
0.008759,2,2,436,2
0.000273,2,2,289,2
0.000477,2,2,514,2
0.215646,2,2,196,2
0.030205,2,2,403,2
0.394229,2,2,229,2
0.000324,2,2,542,2
0.018161,2,2,291,2
0.001709,2,2,440,2
0.000269,2,2,196,2
1.003572,2,2,214,2
0.188781,2,2,283,2
308.325439,1,92,78344,2
0.141815,2,2,219,2
0.128015,2,2,289,2
0.001832,2,2,457,2
307.573486,1,23,4199,2
0.000282,2,2,219,2
0.124649,2,2,220,2
307.562317,1,74,48989,2
307.562286,1,76,45361,2
307.562286,1,59,29659,2
307.563507,1,79,51258,2
307.563507,1,56,30898,2
307.563507,1,59,27935,2
0.000314,2,2,400,2
0.000318,2,2,400,2
0.018247,1,7,478,2
0.123710,2,2,295,2
0.001945,2,2,463,2
306.561737,1,27,8290,2
0.000257,2,2,262,2
0.000423,2,2,604,2
246.507553,1,43,19027,2
0.000247,2,2,285,2
0.001929,2,2,421,2
306.246155,1,22,2374,2
0.264235,2,2,229,2
0.108882,2,2,148,2
0.140586,2,2,210,2
0.126024,2,2,148,2
0.000234,2,2,210,2
0.124263,2,2,211,2
0.124353,2,2,256,2
0.124535,2,2,235,2
0.265125,2,2,236,2
0.107046,2,2,277,2
0.124752,2,2,230,2
306.050812,1,25,4489,2
0.113094,1,7,1341,2
0.293075,2,2,288,2
0.000362,2,2,257,2
0.027015,2,2,236,2
25.936399,1,14,4163,2
0.140249,2,2,237,2
0.000424,2,2,429,2
305.741211,1,57,28774,2
0.020235,2,2,229,2
0.000301,2,2,229,2
0.000291,2,2,328,2
304.947815,1,23,2257,2
0.000262,2,2,227,2
0.000318,2,2,285,2
0.000176,2,2,292,2
0.000421,2,2,490,2
0.000385,2,2,421,2
0.000482,2,2,428,2
0.000259,2,2,282,2
0.002087,2,2,423,2
0.347436,1,10,1829,2
304.282227,1,22,2473,2
0.000262,2,2,244,2
0.000311,2,2,280,2
0.212262,1,10,1219,2
0.000323,2,2,400,2
0.000433,2,2,400,2
0.017883,1,6,412,2
0.000432,2,2,400,2
0.000280,2,2,400,2
0.018099,1,6,412,2
0.000312,2,2,227,2
0.000379,2,2,377,2
288.951843,1,43,8629,2
0.000439,2,2,400,2
0.000389,2,2,400,2
0.017918,1,6,412,2
0.000275,2,2,244,2
0.000308,2,2,280,2
0.251475,1,10,1218,2
0.000348,2,2,400,2
0.000469,2,2,400,2
0.017715,1,6,412,2
0.000327,2,2,400,2
0.000299,2,2,400,2
0.018480,1,6,412,2
0.000577,2,2,400,2
0.000509,2,2,400,2
0.017996,1,6,412,2
0.000232,2,2,218,2
0.000161,2,2,218,2
0.000281,2,2,219,2
0.000337,2,2,244,2
0.000318,2,2,280,2
0.202098,1,10,1219,2
1.091536,1,54,56073,2
8.288311,1,16,8225,2
8.167335,1,12,1670,2
0.000185,2,2,228,2
8.212828,1,24,18749,2
7.961615,1,38,33058,2
16.846836,1,51,47432,2
0.017514,2,2,244,2
0.000360,2,2,228,2
0.000232,2,2,261,2
7.330369,1,12,1813,2
28.301840,1,18,3243,2
18.301544,1,10,716,2
18.301497,1,10,716,2
7.231222,1,11,1765,2
16.006302,1,13,1898,2
0.017150,2,2,247,2
18.151457,1,8,544,2
18.143921,1,8,544,2
0.000252,2,2,220,2
0.000174,2,2,216,2
0.000238,2,2,197,2
0.000307,2,2,220,2
0.000252,2,2,197,2
0.000242,2,2,216,2
0.000184,2,2,238,2
0.000248,2,2,221,2
0.000274,2,2,217,2
0.000220,2,2,234,2
0.020456,2,2,236,2
0.030634,2,2,508,2
0.020376,2,2,362,2
0.000306,2,2,228,2
0.000199,2,2,228,2
0.000214,2,2,229,2
0.000271,2,2,230,2
0.000333,2,2,465,2
0.000446,2,2,400,2
0.000368,2,2,400,2
0.018368,1,7,478,2
1255.160522,1,8,488,1
0.000398,2,2,400,2
0.000312,2,2,400,2
0.019197,1,6,412,2
12.331347,1,10,716,2
12.332917,1,10,716,2
12.307138,1,8,564,2
12.308623,1,8,564,2
1.257627,1,26,23039,2
12.308507,1,9,630,2
1.029655,1,10,2521,2
0.000411,2,2,400,2
0.000322,2,2,400,2
0.018285,1,7,478,2
0.000343,2,2,244,2
0.000234,2,2,280,2
0.233608,1,10,1219,2
0.000433,2,2,400,2
0.000310,2,2,400,2
0.018122,1,6,412,2
5.254100,1,14,2936,2
0.987000,1,41,37354,2
0.000787,2,2,400,2
0.000587,2,2,400,2
0.018887,1,7,478,2
1.167972,1,41,36962,2
0.372423,1,10,1663,2
11.549309,1,11,1764,2
0.000527,2,2,400,2
0.000531,2,2,400,2
0.023425,1,6,412,2
0.000000,5,1,135,2
0.000246,2,2,218,2
0.000243,2,2,218,2
0.000181,2,2,219,2
6.911723,1,19,5335,2
1.007379,1,42,35922,2
20.148741,1,10,716,2
20.148035,1,16,3185,2
20.148382,1,11,790,2
20.141752,1,11,790,2
20.148130,1,11,790,2
20.025434,1,8,544,2
7.665917,1,36,32476,2
20.122881,1,8,564,2
1.701641,1,11,2782,2
1.139582,1,10,1762,2
1.548896,1,44,35980,2
0.000796,2,2,244,2
0.000634,2,2,280,2
0.222571,1,10,1219,2
0.000574,2,2,400,2
0.000389,2,2,400,2
0.019694,1,7,478,2
13.327528,1,8,564,2
13.327397,1,8,564,2
0.000460,2,2,244,2
13.328326,1,8,564,2
13.328245,1,8,564,2
0.000562,2,2,247,2
0.000398,2,2,220,2
0.000515,2,2,197,2
0.000354,2,2,216,2
0.000522,2,2,220,2
0.000500,2,2,216,2
0.000469,2,2,197,2
0.000280,2,2,238,2
0.000423,2,2,221,2
0.000529,2,2,217,2
0.032231,2,2,234,2
0.021666,2,2,236,2
0.024699,2,2,362,2
0.000634,2,2,508,2
0.000471,2,2,228,2
0.000567,2,2,228,2
0.000560,2,2,229,2
0.000346,2,2,230,2
0.000432,2,2,465,2
0.000458,2,2,400,2
0.000740,2,2,400,2
0.018562,1,6,412,2
0.000447,2,2,400,2
0.000481,2,2,400,2
0.019840,1,6,412,2
0.000326,2,2,244,2
0.000248,2,2,280,2
0.209292,1,10,1219,2
0.000323,2,2,400,2
0.000306,2,2,400,2
0.018356,1,6,412,2
0.000501,2,2,400,2
0.000601,2,2,400,2
0.018659,1,6,412,2
0.000440,2,2,400,2
0.000263,2,2,400,2
0.018354,1,7,478,2
1118.596924,1,9,550,1
0.000254,2,2,244,2
0.000343,2,2,280,2
0.227057,1,10,1219,2
0.000456,2,2,400,2
0.000347,2,2,400,2
0.018264,1,6,412,2
0.000421,2,2,400,2
0.000401,2,2,400,2
0.018517,1,6,412,2
0.000287,2,2,218,2
0.000351,2,2,400,2
240.049942,1,26,2493,2
530.711426,1,117,40322,2
240.049362,1,26,2493,2
240.050186,1,26,2493,2
240.049545,1,26,2493,2
240.049927,1,26,2493,2
0.000407,2,2,400,2
0.000409,2,2,400,2
0.018203,1,6,412,2
0.000184,2,2,244,2
0.000513,2,2,280,2
0.204499,1,10,1219,2
0.000755,2,2,400,2
0.000470,2,2,400,2
0.023273,1,6,412,2
0.000417,2,2,400,2
0.000411,2,2,400,2
0.018696,1,6,412,2
0.000201,2,2,218,2
0.000265,2,2,218,2
0.000434,2,2,219,2
0.326821,1,15,2044,2
0.390546,1,16,2649,2
0.242611,1,15,2064,2
0.308974,1,16,2677,2
0.429619,1,16,2649,2
0.384925,1,16,2677,2
0.000465,2,2,400,2
0.000490,2,2,400,2
0.018736,1,6,412,2
0.214777,2,2,228,2
0.000388,2,2,228,2
0.030870,2,2,261,2
6.206250,1,11,1763,2
26.204315,1,15,2075,2
1.116196,1,30,26044,2
14.737721,1,37,26534,2
0.733865,1,29,25978,2
0.000345,2,2,244,2
0.000315,2,2,280,2
0.206463,1,10,1219,2
0.000590,2,2,400,2
0.000450,2,2,400,2
0.019834,1,6,412,2
2337.822266,1,5,308,1
0.735677,1,30,26044,2
0.000337,2,2,400,2
0.000387,2,2,400,2
0.018826,1,6,412,2
0.000284,2,2,400,2
0.000460,2,2,400,2
0.019190,1,7,478,2
0.000402,2,2,244,2
0.000324,2,2,280,2
0.196549,1,10,1219,2
0.000426,2,2,400,2
0.000389,2,2,400,2
0.018061,1,6,412,2
0.000294,2,2,256,2
0.000301,2,2,598,2
244.669708,1,24,4148,2
0.000458,2,2,400,2
0.000590,2,2,400,2
0.019349,1,6,412,2
2664.869629,1,5,308,1
0.000533,2,2,400,2
0.000428,2,2,400,2
0.021995,1,7,478,2
0.000325,2,2,244,2
0.000584,2,2,280,2
0.204288,1,10,1219,2
0.000438,2,2,400,2
0.000355,2,2,400,2
0.018255,1,6,412,2
0.000351,2,2,227,2
0.000508,2,2,377,2
249.662125,1,36,5726,2
0.000576,2,2,400,2
0.000412,2,2,400,2
0.018402,1,7,478,2
0.000000,2,1,280,2
0.021370,2,2,227,2
0.000428,2,2,377,2
115.118401,1,16,4059,2
2542.553467,1,8,494,1
0.000563,2,2,400,2
0.000302,2,2,400,2
0.019486,1,7,478,2
0.000453,2,2,244,2
0.000492,2,2,280,2
0.205550,1,10,1219,2
0.000380,2,2,400,2
0.000416,2,2,400,2
0.018325,1,6,412,2
2701.810791,1,5,308,1
0.000497,2,2,400,2
0.000277,2,2,400,2
0.020008,1,7,478,2
0.000373,2,2,400,2
0.000322,2,2,400,2
0.018184,1,6,412,2
2717.019287,1,11,884,1
0.000415,2,2,244,2
0.000324,2,2,280,2
0.241281,1,10,1219,2
0.000535,2,2,400,2
0.000351,2,2,400,2
0.018858,1,7,478,2
0.000449,2,2,400,2
0.000389,2,2,400,2
0.018955,1,7,478,2
0.000285,2,2,256,2
0.000423,2,2,598,2
115.132133,1,10,2334,2
2731.694336,1,5,308,1
2591.579590,1,8,494,1
0.010015,2,2,400,2
0.000531,2,2,400,2
0.018915,1,7,478,2
0.000438,2,2,400,2
0.000335,2,2,400,2
0.018677,1,7,478,2
0.000336,2,2,244,2
0.000357,2,2,280,2
0.212195,1,10,1219,2
0.000509,2,2,400,2
0.000451,2,2,400,2
0.019806,1,6,412,2
0.000382,2,2,400,2
0.000339,2,2,400,2
0.019603,1,6,412,2
0.000523,2,2,400,2
0.000505,2,2,400,2
0.018492,1,7,478,2
0.000355,2,2,244,2
0.000434,2,2,280,2
0.229191,1,10,1219,2
2514.455322,1,5,308,1
0.000393,2,2,400,2
0.000250,2,2,400,2
0.018087,1,6,412,2
0.000407,2,2,400,2
0.000405,2,2,400,2
0.018717,1,7,478,2
0.000305,2,2,400,2
0.000274,2,2,400,2
0.018386,1,6,412,2
0.000335,2,2,244,2
0.000440,2,2,280,2
0.209864,1,10,1219,2
0.000367,2,2,400,2
0.000258,2,2,400,2
0.019115,1,6,412,2
0.000478,2,2,400,2
0.000430,2,2,400,2
0.019152,1,6,412,2
0.000151,2,2,203,1
0.019477,2,2,590,1
0.045459,1,7,882,1
0.000381,2,2,400,2
0.000322,2,2,400,2
0.018820,1,6,412,2
0.000405,2,2,244,2
0.000416,2,2,280,2
0.207156,1,10,1219,2
0.000573,2,2,400,2
0.000346,2,2,400,2
0.018714,1,6,412,2
0.000355,2,2,225,2
0.000394,2,2,225,2
0.038450,2,2,340,2
0.181681,1,18,7203,2
0.000283,2,2,340,2
0.259289,1,24,6923,2
0.000357,2,2,225,2
0.000367,2,2,225,2
0.000457,2,2,340,2
0.209830,1,19,7269,2
0.000418,2,2,400,2
0.000364,2,2,400,2
0.021300,1,6,412,2
2866.999756,1,8,494,1
0.000345,2,2,400,2
0.000363,2,2,400,2
0.020009,1,6,412,2
0.000206,2,2,244,2
0.000216,2,2,280,2
0.217807,1,10,1219,2
0.000495,2,2,400,2
0.000503,2,2,400,2
0.020138,1,6,412,2
0.031580,1,14,1237,2
0.328975,1,15,2064,2
2886.525879,1,5,308,1
0.249474,1,16,2677,2
0.311480,1,16,2677,2
0.000529,2,2,400,2
0.000418,2,2,400,2
0.019216,1,6,412,2
2742.741943,1,5,308,1
0.000398,2,2,400,2
0.000327,2,2,400,2
0.018865,1,6,412,2
2606.380859,1,5,308,1
0.000491,2,2,244,2
0.000365,2,2,280,2
0.222712,1,10,1219,2
2897.750244,1,5,308,1
0.000534,2,2,400,2
0.000436,2,2,400,2
0.019086,1,6,412,2
0.000233,2,2,227,2
0.000488,2,2,377,2
210.214127,1,38,5854,2
2617.792236,1,5,308,1
0.000516,2,2,400,2
0.000328,2,2,400,2
0.019093,1,7,478,2
0.000234,2,2,400,2
0.000460,2,2,400,2
0.020028,1,7,478,2
0.000407,2,2,244,2
0.000301,2,2,280,2
0.197259,1,10,1219,2
2639.089111,1,5,308,1
0.000490,2,2,400,2
0.000502,2,2,400,2
0.018031,1,6,412,2
0.000419,2,2,400,2
0.000348,2,2,400,2
0.019223,1,7,478,2
2929.348633,1,8,494,1
0.000384,2,2,400,2
0.000377,2,2,400,2
0.018609,1,6,412,2
0.000328,2,2,244,2
0.000234,2,2,280,2
0.204702,1,10,1219,2
0.000385,2,2,400,2
0.000401,2,2,400,2
0.020219,1,7,478,2
0.000428,2,2,227,2
0.000391,2,2,377,2
115.117134,1,16,4059,2
0.000685,2,2,400,2
0.000464,2,2,400,2
0.024002,1,6,412,2
0.000435,2,2,400,2
0.000387,2,2,400,2
0.022295,1,7,478,2
2968.070312,1,5,308,1
0.000469,2,2,244,2
0.000306,2,2,280,2
0.253611,1,10,1219,2
0.000353,2,2,285,2
0.000331,2,2,219,2
0.000283,2,2,400,2
0.000299,2,2,400,2
0.018575,1,6,412,2
2706.200928,1,5,308,1
0.000298,2,2,210,2
0.000278,2,2,210,2
0.000350,2,2,400,2
0.000269,2,2,400,2
0.018312,1,6,412,2
2720.305176,1,5,308,1
0.000378,2,2,400,2
0.000400,2,2,400,2
0.019974,1,6,412,2
0.000010,2,2,244,2
0.000128,2,2,280,2
0.213965,1,10,1219,2
0.000256,2,2,400,2
0.000340,2,2,400,2
0.018891,1,6,412,2
0.019607,2,2,400,2
0.000539,2,2,400,2
0.018268,1,6,412,2
0.000390,2,2,400,2
0.000404,2,2,400,2
0.018795,1,7,478,2
0.000264,2,2,244,2
0.000338,2,2,280,2
0.222670,1,10,1219,2
0.000871,2,2,400,2
0.000422,2,2,400,2
0.019279,1,6,412,2
4.988841,2,2,578,2
5.017550,2,2,578,2
3040.165771,1,5,308,1
2896.734619,1,5,308,1
4.925942,2,2,418,2
0.000659,2,2,400,2
0.000525,2,2,400,2
0.019341,1,6,412,2
3048.245605,1,8,494,1
5.006873,2,2,324,2
5.010009,2,2,578,2
5.009541,2,2,578,2
4.999881,2,2,418,2
0.000699,2,2,400,2
0.000489,2,2,400,2
0.018481,1,6,412,2
5.000003,2,2,324,2
4.977769,2,2,300,2
0.000377,2,2,244,2
0.000319,2,2,280,2
0.221751,1,10,1219,2
2917.700928,1,5,308,1
0.000350,2,2,400,2
0.000376,2,2,400,2
0.021049,1,6,412,2
0.000000,2,1,244,2
0.000508,2,2,400,2
0.000377,2,2,400,2
0.018435,1,6,412,2
0.000608,2,2,400,2
0.000434,2,2,400,2
0.020949,1,6,412,2
3080.525391,1,5,308,1
0.000519,2,2,244,2
0.000403,2,2,280,2
0.213576,1,10,1219,2
0.000496,2,2,400,2
0.000397,2,2,400,2
0.018823,1,6,412,2
223.769836,1,40,6011,2
0.000301,2,2,400,2
0.000307,2,2,400,2
0.019193,1,6,412,2
0.000420,2,2,327,2
0.000377,2,2,300,2
0.000516,2,2,400,2
0.000335,2,2,400,2
0.018709,1,6,412,2
0.000000,2,1,484,2
0.000000,2,1,484,2
0.000000,2,1,452,2
0.000000,2,1,212,2
0.000000,2,1,379,2
0.000000,2,1,211,2
0.000000,2,1,498,2
0.000000,2,1,180,2
0.200739,2,2,553,1
500.002960,1,14,5498,1
0.000418,2,2,244,2
0.000352,2,2,280,2
0.207034,1,10,1219,2
3106.314453,1,5,308,1
0.000656,2,2,400,2
0.000482,2,2,400,2
0.019502,1,6,412,2
0.000332,2,2,218,2
0.000482,2,2,400,2
379.639160,1,89,35792,2
250.037582,1,27,2559,2
250.037994,1,27,2559,2
240.036346,1,26,2493,2
250.038239,1,27,2559,2
240.036743,1,26,2493,2
0.000563,2,2,400,2
0.000344,2,2,400,2
0.019757,1,7,478,2
0.000330,2,2,400,2
0.000383,2,2,400,2
0.018330,1,6,412,2
0.000365,2,2,244,2
0.000482,2,2,280,2
0.209591,1,10,1219,2
3131.894531,1,5,308,1
2985.825684,1,7,640,1
0.000404,2,2,400,2
0.000532,2,2,400,2
0.019060,1,6,412,2
2987.742676,1,5,308,1
0.352289,1,20,4118,2
0.324101,1,16,2649,2
0.255278,1,15,2064,2
0.288895,1,16,2677,2
0.277895,1,16,2649,2
0.036178,1,14,1237,2
0.428268,1,30,10967,2
2996.965820,1,5,308,1
0.000308,2,2,400,2
0.000358,2,2,400,2
0.020985,1,6,412,2
0.000474,2,2,400,2
0.000536,2,2,400,2
0.021390,1,6,412,2
3006.384277,1,5,308,1
0.000435,2,2,244,2
0.000283,2,2,280,2
0.226946,1,10,1219,2
0.000275,2,2,400,2
0.000293,2,2,400,2
0.018070,1,7,478,2
0.000430,2,2,400,2
0.000469,2,2,400,2
0.019281,1,6,412,2
0.000324,2,2,400,2
0.000330,2,2,400,2
0.019814,1,6,412,2
3169.050049,1,10,956,1
0.113883,2,2,244,2
0.000632,2,2,280,2
0.246443,1,10,1219,2
0.000376,2,2,400,2
0.000362,2,2,400,2
0.019952,1,6,412,2
0.347942,2,2,215,1
21.539553,1,9,751,1
0.000503,2,2,400,2
0.000517,2,2,400,2
0.018292,1,6,412,2
3044.351318,1,5,308,1
0.000419,2,2,400,2
0.000439,2,2,400,2
0.019038,1,7,478,2
3200.198975,1,5,308,1
0.000346,2,2,244,2
0.027587,2,2,280,2
0.227754,1,10,1219,2
0.000332,2,2,400,2
0.000354,2,2,400,2
0.018886,1,6,412,2
0.010636,2,2,227,2
0.000433,2,2,377,2
323.374146,1,49,9100,2
0.000378,2,2,244,2
0.000501,2,2,426,2
0.000365,2,2,240,2
0.000464,2,2,582,2
240.087982,1,38,15875,2
19.458679,1,6,412,2
249.473160,1,163,138726,2
19.458424,1,6,412,2
19.458139,1,6,412,2
19.458399,1,6,412,2
19.458138,1,6,412,2
0.000488,2,2,218,2
0.000302,2,2,207,2
0.000330,2,2,400,2
0.000273,2,2,207,2
0.000231,2,2,309,2
19.455078,1,7,478,2
19.454716,1,6,412,2
3210.164062,1,8,494,1
0.000305,2,2,200,2
0.000279,2,2,190,2
0.000376,2,2,256,2
0.000162,2,2,190,2
0.000271,2,2,200,2
0.000494,2,2,438,2
0.000415,2,2,372,2
0.000459,2,2,334,2
0.000215,2,2,227,2
0.000262,2,2,229,2
0.000362,2,2,268,2
0.000490,2,2,377,2
0.022493,2,2,571,2
0.000620,2,2,610,2
0.241632,2,2,150,2
0.000305,2,2,229,2
0.000383,2,2,571,2
0.000320,2,2,238,2
0.019870,2,2,404,2
0.000292,2,2,223,2
0.000444,2,2,565,2
0.000231,2,2,263,2
0.000247,2,2,234,2
0.000421,2,2,576,2
0.000538,2,2,605,2
0.243187,2,2,150,2
0.000218,2,2,223,2
0.000392,2,2,565,2
248.967636,1,22,3455,2
0.111311,2,2,218,2
0.041312,2,2,207,2
0.000240,2,2,207,2
0.025868,2,2,333,2
0.000337,2,2,266,2
0.000373,2,2,368,2
0.028575,2,2,211,2
0.000293,2,2,211,2
0.187112,2,2,323,2
0.000268,2,2,218,2
0.121649,2,2,218,2
0.241809,2,2,150,2
0.221954,2,2,229,2
0.022763,2,2,201,2
0.000286,2,2,201,2
0.000508,2,2,268,2
0.021381,2,2,227,2
0.022107,2,2,344,2
0.122902,2,2,162,2
248.549301,1,28,6419,2
0.244767,2,2,150,2
0.111857,2,2,226,2
0.118999,2,2,162,2
0.000409,2,2,296,2
0.003909,2,2,440,2
0.107343,2,2,229,2
0.000525,2,2,542,2
27.765905,1,88,83035,2
0.000487,2,2,400,2
0.000306,2,2,400,2
0.018149,1,6,412,2
0.000000,5,1,135,2
0.000385,2,2,400,2
0.000278,2,2,400,2
0.019576,1,6,412,2
9.553562,1,8,628,1
0.000378,2,2,244,2
0.000334,2,2,280,2
0.224460,1,10,1219,2
0.000324,2,2,400,2
0.000301,2,2,400,2
0.019107,1,7,478,2
2294.305908,1,8,488,1
0.000448,2,2,400,2
0.000287,2,2,400,2
0.018485,1,6,412,2
0.000385,2,2,400,2
0.000467,2,2,400,2
0.018563,1,7,478,2
0.000452,2,2,244,2
0.000392,2,2,280,2
0.212702,1,10,1219,2
0.000745,2,2,400,2
0.000587,2,2,400,2
0.019244,1,7,478,2
21.574713,1,9,751,1
3121.948486,1,5,308,1
0.020498,2,2,400,2
0.000327,2,2,400,2
0.019021,1,6,412,2
0.000371,2,2,400,2
0.000401,2,2,400,2
0.019378,1,7,478,2
0.000392,2,2,244,2
0.000421,2,2,280,2
0.204446,1,10,1219,2
0.000496,2,2,400,2
0.000343,2,2,400,2
0.019246,1,7,478,2
3291.649170,1,5,308,1
2214.898682,1,10,612,1
0.000420,2,2,400,2
0.000409,2,2,400,2
0.018997,1,7,478,2
0.000437,2,2,400,2
0.000322,2,2,400,2
0.021325,1,7,478,2
0.000488,2,2,244,2
0.000383,2,2,280,2
0.214235,1,10,1219,2
21.465109,1,9,751,1
0.000362,2,2,400,2
0.000517,2,2,400,2
0.018842,1,6,412,2
0.000440,2,2,400,2
0.000253,2,2,400,2
0.020715,1,6,412,2
3325.001953,1,5,308,1
0.000398,2,2,244,2
0.000408,2,2,426,2
0.000390,2,2,218,2
0.000225,2,2,218,2
0.000340,2,2,218,2
0.000447,2,2,207,2
0.000302,2,2,207,2
0.000376,2,2,333,2
0.000520,2,2,400,2
0.000329,2,2,400,2
0.020125,1,7,478,2
0.000249,2,2,190,2
0.000268,2,2,190,2
0.000373,2,2,372,2
0.143780,2,2,218,2
0.000472,2,2,218,2
0.126544,2,2,219,2
0.000450,2,2,244,2
0.000288,2,2,280,2
0.209819,1,10,1219,2
3333.477539,1,5,308,1
0.000433,2,2,400,2
0.000379,2,2,400,2
0.055480,2,2,228,2
0.018249,1,6,412,2
0.000378,2,2,228,2
0.041660,2,2,261,2
6.214101,1,11,1771,2
6.158775,1,12,1814,2
0.734401,1,29,25978,2
0.734665,1,32,26176,2
0.295316,2,2,238,1
0.476399,1,7,948,1
1.110838,1,40,35710,2
0.125095,2,2,220,2
0.125452,2,2,216,2
0.000381,2,2,197,2
0.000265,2,2,197,2
0.000264,2,2,238,2
0.000144,2,2,234,2
0.017857,2,2,508,2
0.020160,2,2,236,2
0.020568,2,2,362,2
0.000308,2,2,220,2
0.000223,2,2,216,2
0.129143,2,2,221,2
0.128996,2,2,217,2
0.125746,2,2,228,2
0.428078,2,2,230,2
0.000184,2,2,228,2
0.125807,2,2,229,2
6.306529,1,11,1757,2
0.032855,2,2,481,2
0.000593,2,2,400,2
0.000323,2,2,400,2
0.018051,1,6,412,2
0.039879,2,2,215,1
3516.246582,1,120,7763,1
0.000507,2,2,400,2
0.000254,2,2,400,2
0.018707,1,6,412,2
0.000263,2,2,244,2
0.000237,2,2,280,2
0.219687,1,10,1219,2
0.320119,2,2,212,1
0.218975,1,37,27990,1
0.000397,2,2,400,2
0.000384,2,2,400,2
0.019645,1,6,412,2
0.000202,2,2,225,2
0.000218,2,2,225,2
0.036006,2,2,340,2
0.178362,1,18,7203,2
0.000364,2,2,340,2
0.229655,1,25,6981,2
0.366281,1,163,142691,1
0.000346,2,2,225,2
0.000219,2,2,225,2
0.000279,2,2,340,2
0.208927,1,19,7269,2
3373.767334,1,5,308,1
0.000389,2,2,400,2
0.000491,2,2,400,2
0.018044,1,6,412,2
0.516518,2,2,217,1
2.709583,1,72,60278,1
0.161651,2,2,196,1
0.395270,1,10,932,1
1.375287,1,175,142305,1
0.406790,1,10,934,1
0.796910,1,28,18046,1
0.372815,2,2,202,1
0.409927,1,10,934,1
0.667104,1,20,11727,1
1.232768,1,94,71890,1
20.397797,1,59,45341,1
1.356980,1,129,100809,1
0.363235,2,2,247,1
0.345533,2,2,247,1
0.325616,2,2,247,1
0.284592,2,2,247,1
8.922641,1,3,186,1
8.922671,1,3,186,1
8.922552,1,3,186,1
8.922423,1,3,186,1
1.485837,1,176,141862,1
0.405048,1,10,932,1
0.396937,1,10,934,1
1.231371,1,189,144620,1
0.403648,1,10,961,1
0.408385,1,10,925,1
0.025607,2,2,389,1
0.137136,2,2,196,1
0.053076,2,2,312,1
0.345907,2,2,389,1
0.406442,1,10,2483,1
0.972044,2,2,237,1
2.146133,2,4,385,1
0.000431,2,2,400,2
0.000416,2,2,400,2
0.018161,1,7,478,2
1.473657,1,451,418953,1
0.172845,2,2,481,1
3.441365,1,259,233035,1
0.792196,1,9,2589,1
0.330102,2,2,218,1
9.403117,1,150,137436,1
0.342005,2,2,479,1
0.358802,2,2,430,1
0.000275,2,2,244,2
